,cluster
heures_Exp_supplémentaires_Exp,-1
complémentaires_Exp,-1
défiscaliser_Exp,-1
priver_Exp,-1
déduisant_Exp,-1
impôt_Exp_revenu_Exp,61
fragiliser_Exp,-1
aimeraient_Exp,-1
disloquer_Exp,-1
préoccupation_Exp_principale_Exp,-1
souciez_Exp,-1
remplissage_Exp,-1
leurs_Exp_carnets_Exp,-1
socialement_Exp_utile_Exp,-1
écologiquement_Exp_soutenable_Exp,-1
membres_Exp_groupe_Exp,0
planification_Exp_écologique_Exp,-1
mettons_Exp,0
disposition_Exp,0
catastrophe_Exp_climatique_Exp,-1
annoncée_Exp,0
lève_Exp,-1
exiger_Exp,-1
politique_Exp_ambitieuse_Exp,-1
appelons_Exp,80
million_Exp_emplois_Exp,-1
attendez_Exp,-1
elles_Exp_constituent_Exp,-1
recul_Exp,-1
définitive_Exp,-1
méthode_Exp_employée_Exp,-1
décriée_Exp,-1
considérablement_Exp,-1
pouvoirs_Exp_parlement_Exp,-1
chambre_Exp_enregistrement_Exp,-1
desiderata_Exp,-1
permis_Exp_éclairer_Exp,-1
procèdent_Exp,-1
travail_Exp_nuit_Exp,-1
détachement_Exp_travailleurs_Exp,-1
transfrontalier_Exp,-1
laissez_Exp,-1
hasard_Exp,-1
mettre_Exp_cohérence_Exp,-1
application_Exp,0
maintenez_Exp,-1
meurt_Exp,-1
fais_Exp_relais_Exp,-1
intense_Exp,-1
témoignent_Exp,-1
personnels_Exp_hospitaliers_Exp,-1
réclament_Exp,0
plan_Exp_urgence_Exp,-1
détricotage_Exp,-1
généralisation_Exp_tiers_Exp,-1
payant_Exp,-1
catimini_Exp,-1
examen_Exp_projet_Exp,0
crié_Exp,-1
toits_Exp,-1
pendant_Exp_campagne_Exp,167
clamer_Exp,-1
gêne_Exp,-1
palpable_Exp,-1
suffit_Exp_lire_Exp,-1
exposé_Exp_motifs_Exp,168
complètement_Exp,0
célèbre_Exp,-1
vise_Exp_supprimer_Exp,81
obligation_Exp,0
ensemble_Exp_population_Exp,-1
clientéliste_Exp,-1
frange_Exp,-1
corporatiste_Exp,-1
professions_Exp_médicales_Exp,-1
embarrasse_Exp,-1
justifications_Exp,-1
constante_Exp_depuis_Exp,-1
gouverne_Exp,-1
semblant_Exp,-1
valables_Exp,-1
imposez_Exp,-1
absurdes_Exp,-1
contraires_Exp_intérêt_Exp,-1
drapant_Exp,-1
légitimité_Exp_démocratique_Exp,-1
enquête_Exp,169
établissait_Exp,-1
recruter_Exp,152
parvenus_Exp,-1
loin_Exp_être_Exp,-1
disparu_Exp,-1
signaler_Exp,-1
proposées_Exp,-1
particulièrement_Exp_difficiles_Exp,-1
retirées_Exp,-1
rapporté_Exp,-1
offres_Exp_emploi_Exp,-1
non_Exp_pourvues_Exp,-1
avancez_Exp,-1
cela_Exp_correspond_Exp,-1
imputables_Exp,-1
pourvues_Exp,-1
cdd_Exp,170
stock_Exp,-1
nombre_Exp_chômeurs_Exp,-1
disponibles_Exp,-1
dunkerque_Exp,-1
flottille_Exp,-1
locale_Exp,-1
a_Exp_disparu_Exp,-1
décennie_Exp,-1
catastrophe_Exp,-1
causée_Exp,-1
concurrence_Exp_déloyale_Exp,-1
course_Exp,-1
industrialisation_Exp,-1
flotte_Exp,-1
néerlandaise_Exp,-1
pêcher_Exp_eaux_Exp,-1
profite_Exp_examen_Exp,-1
soutenons_Exp,0
ceux_Exp_croient_Exp,-1
permanente_Exp,-1
oreilles_Exp,-1
matin_Exp_soir_Exp,-1
amélioration_Exp_conditions_Exp,-1
but_Exp_améliorer_Exp,-1
performances_Exp,-1
compétitivité_Exp,-1
mépris_Exp,-1
mises_Exp_garde_Exp,-1
autorités_Exp,-1
évoqué_Exp,0
coût_Exp_travail_Exp,-1
estimez_Exp,-1
jadis_Exp,-1
trop_Exp_élevé_Exp,-1
salué_Exp,-1
majorités_Exp_successives_Exp,-1
couleurs_Exp_politiques_Exp,-1
déplorons_Exp,122
trajectoire_Exp_baisse_Exp,-1
dont_Exp_félicitez_Exp,-1
engagement_Exp,171
violences_Exp_faites_Exp,-1
prud_Exp_homme_Exp,-1
racine_Exp,-1
dès_Exp_premières_Exp,-1
relations_Exp_entre_Exp,172
dès_Exp_début_Exp,93
filles_Exp_garçons_Exp,-1
apanage_Exp,-1
partie_Exp_population_Exp,-1
fréquentes_Exp,-1
récurrentes_Exp,-1
quels_Exp,-1
origines_Exp,-1
jeune_Exp_âge_Exp,-1
devons_Exp_agir_Exp,-1
rassemblée_Exp,-1
école_Exp,0
enseignement_Exp,-1
républicain_Exp,-1
moyen_Exp,0
émancipation_Exp,-1
stéréotypes_Exp_genre_Exp,-1
inculquer_Exp,-1
valeurs_Exp,-1
dépasser_Exp,-1
clichés_Exp,-1
cela_Exp_sonne_Exp,-1
joli_Exp,-1
lorsqu_Exp_agit_Exp,-1
aller_Exp_bon_Exp,173
justice_Exp_fiscale_Exp,174
commande_Exp,-1
fais_Exp,175
aucune_Exp_illusion_Exp,-1
attends_Exp_impatience_Exp,-1
issu_Exp_rangs_Exp,-1
prélude_Exp,-1
transformation_Exp,176
libérera_Exp,-1
redistribution_Exp,-1
retirera_Exp,-1
leurs_Exp_droits_Exp,0
prérogative_Exp,-1
coup_Exp,-1
destruction_Exp,-1
annonce_Exp,0
fait_Exp_objet_Exp,177
débattrons_Exp,-1
sans_Exp_aucun_Exp,-1
reconnais_Exp_bien_Exp,-1
professionnels_Exp_santé_Exp,0
puissent_Exp,0
compensation_Exp,-1
choisissaient_Exp,-1
aveuglement_Exp_idéologique_Exp,-1
bercy_Exp,-1
gain_Exp_cause_Exp,-1
combat_Exp,-1
terminé_Exp,-1
seul_Exp_organe_Exp,-1
reçoive_Exp,-1
élections_Exp,118
initiative_Exp_législative_Exp,-1
décisions_Exp_imposent_Exp,-1
second_Exp_plan_Exp,-1
signifie_Exp,-1
préservé_Exp,-1
force_Exp,-1
trilogue_Exp,-1
doit_Exp_permettre_Exp,0
engager_Exp,0
interdiction_Exp_totale_Exp,-1
convaincre_Exp_partenaires_Exp,-1
épargne_Exp_salariale_Exp,-1
participation_Exp,-1
revalorisation_Exp,0
niche_Exp_sociale_Exp,-1
augmentations_Exp_salaires_Exp,-1
résultera_Exp,-1
immédiat_Exp,-1
avenir_Exp,0
encouragées_Exp,-1
dix_Exp_ans_Exp,0
souvenez_Exp,-1
faisions_Exp,-1
face_Exp_crise_Exp,-1
financière_Exp,-1
inédite_Exp,-1
émus_Exp,-1
annonçant_Exp,-1
capitalisme_Exp,-1
sauvage_Exp,-1
dérives_Exp,-1
quelles_Exp_leçons_Exp,-1
retenues_Exp,-1
crises_Exp,-1
grande_Exp_ampleur_Exp,-1
changement_Exp_climatique_Exp,178
devait_Exp_être_Exp,0
infini_Exp,-1
statut_Exp_pupille_Exp,-1
bonne_Exp_conscience_Exp,-1
faut_Exp_attendre_Exp,-1
catastrophes_Exp,-1
agir_Exp,0
dénuée_Exp,-1
pages_Exp,-1
solide_Exp,-1
mille_Exp_pages_Exp,-1
jouer_Exp_montre_Exp,-1
cherchez_Exp,0
débat_Exp_fond_Exp,0
calendrier_Exp,-1
intervenez_Exp,-1
théâtre_Exp,-1
monté_Exp,-1
décor_Exp,-1
nouveaux_Exp_besoins_Exp,-1
dépendance_Exp,179
élèvera_Exp,-1
remboursement_Exp_soins_Exp,-1
garantira_Exp,-1
retraite_Exp_digne_Exp,-1
abondante_Exp,-1
mérite_Exp,-1
repos_Exp,-1
toujours_Exp_répondu_Exp,-1
calcule_Exp,-1
retraite_Exp_base_Exp,-1
trimestres_Exp,-1
veut_Exp_dire_Exp,-1
finiront_Exp,-1
démasquer_Exp,-1
totalement_Exp_transparente_Exp,-1
magie_Exp,-1
très_Exp_juste_Exp,-1
chiffres_Exp_attestent_Exp,-1
cdi_Exp,170
droit_Exp_commun_Exp,-1
justice_Exp_expéditive_Exp,-1
contraste_Exp,-1
fortement_Exp,-1
exilés_Exp_fiscaux_Exp,-1
désolé_Exp_dire_Exp,-1
attends_Exp,-1
grand_Exp_plaisir_Exp,-1
création_Exp_valeur_Exp,-1
pourrais_Exp,0
solliciter_Exp,0
appréciation_Exp,-1
sanction_Exp,180
décidée_Exp,-1
mois_Exp_mai_Exp,-1
élysée_Exp,-1
benalla_Exp,-1
ahurissant_Exp,-1
puisse_Exp_paraître_Exp,-1
relevait_Exp,-1
mise_Exp_pied_Exp,-1
disciplinaire_Exp,-1
conservatoire_Exp,-1
appris_Exp_presse_Exp,-1
mai_Exp,0
audition_Exp,-1
préfet_Exp_police_Exp,-1
possiblement_Exp,-1
croisé_Exp,-1
cérémonie_Exp,-1
rétropédaler_Exp,-1
savait_Exp,-1
face_Exp_défi_Exp,-1
remet_Exp_cause_Exp,-1
vie_Exp_humaine_Exp,-1
valent_Exp,-1
concurrence_Exp_libre_Exp,181
non_Exp_faussée_Exp,181
titanic_Exp,-1
plein_Exp,-1
naufrage_Exp,-1
peu_Exp_probable_Exp,-1
passagers_Exp,-1
préoccupés_Exp,-1
fermé_Exp_porte_Exp,-1
garage_Exp,-1
dire_Exp_combien_Exp,-1
oubliez_Exp,-1
voyez_Exp,-1
perçoivent_Exp,-1
petites_Exp,-1
payes_Exp,-1
trop_Exp_souvent_Exp,0
invisibles_Exp,-1
lèvent_Exp,-1
prennent_Exp,0
transports_Exp_commun_Exp,182
amènent_Exp,-1
gosses_Exp,-1
accomplir_Exp,-1
tâches_Exp,0
vraiment_Exp_besoin_Exp,-1
coronavirus_Exp,-1
rendre_Exp_compte_Exp,-1
selon_Exp_fédération_Exp,-1
sollicité_Exp,-1
hiver_Exp_dernier_Exp,-1
hébergées_Exp,-1
places_Exp_disponibles_Exp,-1
motif_Exp,-1
attribution_Exp,-1
décembre_Exp,0
christophe_Exp_castaner_Exp,-1
préférait_Exp,-1
insister_Exp,0
refusaient_Exp,-1
logés_Exp,-1
dénuement_Exp,-1
delà_Exp_aspect_Exp,-1
repos_Exp_dominical_Exp,-1
acquis_Exp,-1
fruit_Exp,-1
luttes_Exp,-1
bénéficier_Exp,0
commun_Exp,-1
lien_Exp_social_Exp,-1
composantes_Exp,-1
nombreuses_Exp_familles_Exp,-1
retrouver_Exp,0
partager_Exp,103
moments_Exp,-1
convivialité_Exp,-1
amis_Exp,-1
rythme_Exp,-1
hebdomadaire_Exp,-1
différent_Exp_selon_Exp,-1
chaque_Exp_individu_Exp,-1
impératif_Exp,0
ceux_Exp_gagnent_Exp,-1
plafond_Exp_actuel_Exp,-1
négociables_Exp,-1
mobiles_Exp,-1
échelle_Exp_internationale_Exp,-1
faisant_Exp_perdre_Exp,-1
droits_Exp_retraite_Exp,-1
plafond_Exp,0
atteint_Exp,43
risquerait_Exp,-1
pousser_Exp,-1
quitter_Exp_pays_Exp,-1
porte_Exp_déroulement_Exp,-1
train_Exp_préparer_Exp,-1
prochaines_Exp,-1
entendu_Exp,0
prétendue_Exp_obstruction_Exp,-1
regardé_Exp,-1
vingt_Exp_trois_Exp,0
fatidique_Exp,-1
réveillent_Exp,-1
jouent_Exp,-1
indignés_Exp,-1
achève_Exp,-1
beauté_Exp,-1
discours_Exp_politique_Exp,-1
générale_Exp,-1
justifié_Exp,-1
recours_Exp_ordonnances_Exp,-1
agissait_Exp,0
campagne_Exp_emmanuel_Exp,-1
commission_Exp_affaires_Exp,0
remercions_Exp,0
explication_Exp,0
éclairante_Exp,-1
comprendrez_Exp_aisément_Exp,-1
savions_Exp,-1
procéderait_Exp,-1
respecte_Exp,114
discutable_Exp,-1
desdites_Exp,-1
français_Exp_renoncent_Exp,-1
pécuniaires_Exp,-1
dépourvus_Exp,-1
complémentaire_Exp_santé_Exp,-1
atteinte_Exp,-1
fondamentale_Exp,-1
devinez_Exp,-1
cesser_Exp,-1
pourchasser_Exp,-1
fausse_Exp_information_Exp,-1
émanant_Exp,-1
créer_Exp_climat_Exp,-1
superflues_Exp,-1
loi_Exp_jungle_Exp,-1
avancé_Exp,-1
fixer_Exp_prix_Exp,-1
prenez_Exp_risque_Exp,-1
augmentation_Exp_tarifs_Exp,-1
stages_Exp,110
augmenter_Exp,0
contredit_Exp,-1
traité_Exp,-1
climaticide_Exp,-1
antidémocratique_Exp,-1
capitulation_Exp,-1
a_Exp_suggéré_Exp,-1
cours_Exp_débats_Exp,-1
profiter_Exp,0
travail_Exp_accompli_Exp,-1
significative_Exp,-1
fait_Exp_démonstration_Exp,-1
considérable_Exp,-1
continuité_Exp,-1
vouloir_Exp,0
autres_Exp_secteurs_Exp,-1
parmi_Exp_celles_Exp,-1
ceux_Exp_reçoivent_Exp,-1
sms_Exp,-1
tirés_Exp_sort_Exp,-1
conférences_Exp,-1
déployer_Exp,0
propagande_Exp,-1
succès_Exp,-1
prétendu_Exp,-1
feriez_Exp_mieux_Exp,-1
échec_Exp,-1
oublié_Exp_déclarer_Exp,-1
liens_Exp,-1
assureurs_Exp,-1
oublient_Exp,-1
contrairement_Exp_pensez_Exp,-1
conflictualité_Exp,-1
regardés_Exp,-1
votera_Exp_motion_Exp,13
rejet_Exp_préalable_Exp,145
si_Exp_voulez_Exp,0
mener_Exp_politique_Exp,-1
relance_Exp,-1
relance_Exp_activité_Exp,-1
réduction_Exp_dépenses_Exp,183
publiques_Exp,-1
restriction_Exp_budgétaire_Exp,-1
emploi_Exp_pérenne_Exp,-1
statistique_Exp,-1
feriez_Exp,-1
sncf_Exp,-1
écoutez_Exp,-1
après_Exp_vote_Exp,-1
circulera_Exp,-1
trains_Exp,-1
arriveront_Exp,-1
retard_Exp,-1
retards_Exp,-1
limités_Exp,-1
expliquent_Exp,-1
manque_Exp_moyens_Exp,-1
train_Exp_retard_Exp,-1
ouverture_Exp_concurrence_Exp,-1
magnifique_Exp,-1
choisir_Exp,-1
compagnie_Exp,-1
arriverez_Exp,-1
différents_Exp_régimes_Exp,-1
comportent_Exp,-1
fonds_Exp_réserve_Exp,-1
milliards_Exp_euros_Exp,0
pourrais_Exp_parler_Exp,-1
ferai_Exp,175
milliards_Exp_encours_Exp,-1
bancaire_Exp,-1
régime_Exp_spécial_Exp,-1
dont_Exp_parlez_Exp,-1
retraites_Exp_chapeau_Exp,-1
dividendes_Exp_versés_Exp,-1
partage_Exp_richesse_Exp,-1
constatez_Exp,-1
quelques_Exp_chiffres_Exp,-1
relativiser_Exp,-1
potentiel_Exp,-1
détaillée_Exp,-1
augmentation_Exp_salaire_Exp,-1
héritage_Exp,-1
grand_Exp_père_Exp,-1
passera_Exp_demain_Exp,-1
sécuriser_Exp,-1
revaloriser_Exp,-1
négociation_Exp_collective_Exp,-1
empêchant_Exp,-1
changement_Exp_propriétaire_Exp,-1
dispositions_Exp_prises_Exp,-1
plat_Exp,-1
allait_Exp,0
variable_Exp_ajustement_Exp,-1
comptable_Exp,-1
pouvons_Exp,0
tiens_Exp_répéter_Exp,-1
apprécie_Exp,-1
qualité_Exp_échanges_Exp,-1
sembler_Exp,-1
offrent_Exp_occasion_Exp,-1
perspective_Exp,-1
désaccords_Exp,-1
origine_Exp,-1
mouvements_Exp_populaires_Exp,-1
révolutions_Exp,-1
répartition_Exp,-1
effort_Exp,109
parti_Exp,-1
taxe_Exp_carbone_Exp,-1
a_Exp_permis_Exp,0
opposaient_Exp,-1
hausse_Exp_prix_Exp,184
carburant_Exp,185
anti_Exp,-1
écolos_Exp,-1
augmenter_Exp_prix_Exp,-1
politique_Exp_écologiste_Exp,-1
puissions_Exp,0
délai_Exp_imparti_Exp,-1
douter_Exp,-1
posé_Exp,21
contraint_Exp,-1
pension_Exp_inférieure_Exp,-1
smic_Exp_carrière_Exp,-1
vive_Exp,-1
sous_Exp_seuil_Exp,135
révolution_Exp,-1
ferons_Exp,0
probablement_Exp,0
entre_Exp_femmes_Exp,-1
résulteraient_Exp,-1
moyen_Exp_long_Exp,-1
projections_Exp,-1
montrent_Exp,0
aucune_Exp_contradiction_Exp,-1
augmentation_Exp_cotisations_Exp,-1
digne_Exp,-1
intégralement_Exp,-1
situation_Exp_blocage_Exp,-1
actuelle_Exp,0
programme_Exp_présidentiel_Exp,-1
pouvait_Exp_lire_Exp,-1
sémantique_Exp,-1
charges_Exp,0
contribuer_Exp,12
réflexion_Exp,0
lance_Exp,-1
processus_Exp,-1
monarque_Exp_présidentiel_Exp,-1
prendre_Exp_décisions_Exp,-1
profondeur_Exp,-1
points_Exp_vue_Exp,-1
argumentons_Exp,-1
jeter_Exp_figure_Exp,-1
dictature_Exp,-1
correspond_Exp,-1
traduisez_Exp,-1
promesses_Exp_faites_Exp,-1
projette_Exp,-1
gratuitement_Exp,-1
rééquilibrer_Exp,-1
trouvais_Exp,-1
saint_Exp_saulve_Exp,-1
suspendus_Exp,-1
attendent_Exp_impatience_Exp,-1
dernière_Exp_chance_Exp,-1
ascoval_Exp,-1
usines_Exp,-1
modernes_Exp,-1
fabrique_Exp,-1
acier_Exp,-1
spécial_Exp,-1
haute_Exp_qualité_Exp,-1
secteurs_Exp,0
transports_Exp,54
repreneur_Exp,-1
table_Exp,-1
condition_Exp,-1
vallourec_Exp,-1
maintienne_Exp,-1
refusé_Exp,-1
plan_Exp,0
exige_Exp,112
prêt_Exp,160
joue_Exp,-1
bruno_Exp_maire_Exp,-1
déclare_Exp,-1
rappellera_Exp,-1
prononcé_Exp,-1
sauvés_Exp,-1
rendez_Exp,-1
inacceptable_Exp,133
politique_Exp_austérité_Exp,-1
coup_Exp_rabot_Exp,-1
vont_Exp_subir_Exp,-1
collectivités_Exp,0
toucheront_Exp,-1
politique_Exp_ville_Exp,-1
tissu_Exp_associatif_Exp,-1
pâtir_Exp,-1
condamnez_Exp,-1
traversée_Exp,-1
désert_Exp,-1
moindre_Exp,-1
goutte_Exp_eau_Exp,-1
survie_Exp,-1
collectivités_Exp_territoriales_Exp,0
mises_Exp_contribution_Exp,-1
fonds_Exp_solidarité_Exp,-1
interentreprises_Exp,-1
reprend_Exp,-1
enrichit_Exp,-1
instituant_Exp,-1
différenciée_Exp,-1
remède_Exp,-1
autrement_Exp,-1
plus_Exp_efficace_Exp,186
solutions_Exp_alternatives_Exp,-1
cice_Exp,187
a_Exp_prouvé_Exp,-1
inefficacité_Exp,-1
existent_Exp,0
inventifs_Exp,-1
battue_Exp,-1
exonérations_Exp_sociales_Exp,-1
fiscales_Exp,-1
satisfait_Exp,-1
conforme_Exp,-1
imprimante_Exp,-1
appelés_Exp,-1
après_Exp_midi_Exp,0
délibérer_Exp_nouveau_Exp,-1
unanimement_Exp,-1
salués_Exp,-1
relevé_Exp,0
formulation_Exp,0
députés_Exp_siégeant_Exp,-1
sensibles_Exp,-1
irai_Exp,-1
porter_Exp,188
loi_Exp_défendue_Exp,-1
autres_Exp_termes_Exp,-1
défendue_Exp,0
timides_Exp,-1
avèrent_Exp,-1
inefficaces_Exp,-1
allume_Exp,-1
tomber_Exp,-1
images_Exp,-1
dégradantes_Exp,-1
publicités_Exp,-1
permanentes_Exp,-1
sexuel_Exp,-1
personnages_Exp,-1
faire_Exp_valoir_Exp,-1
huit_Exp,0
expert_Exp,-1
personnage_Exp,-1
ouvrent_Exp,-1
douze_Exp_jours_Exp,-1
lièvres_Exp,-1
fumisterie_Exp,-1
commissaires_Exp_comptes_Exp,-1
vent_Exp_debout_Exp,-1
marché_Exp,189
entreprises_Exp_concernées_Exp,-1
emplois_Exp_menacés_Exp,-1
fais_Exp_partie_Exp,-1
actifs_Exp,-1
masquer_Exp_réalité_Exp,-1
salarié_Exp_employeur_Exp,-1
parlent_Exp,-1
égal_Exp_égal_Exp,-1
bouche_Exp,-1
négation_Exp,-1
rapports_Exp_force_Exp,-1
existants_Exp,-1
parlait_Exp,-1
foutaises_Exp,-1
artifices_Exp,-1
augmenter_Exp_salaires_Exp,-1
soulager_Exp,-1
définitivement_Exp,-1
fermeture_Exp_lits_Exp,-1
prochain_Exp_budget_Exp,-1
mutations_Exp_économiques_Exp,-1
étendez_Exp,-1
formes_Exp,-1
particulières_Exp,-1
ubérisation_Exp,-1
rêvez_Exp,-1
diminuer_Exp_artificiellement_Exp,-1
aggravant_Exp,-1
suggérée_Exp,-1
contrat_Exp_chantier_Exp,-1
autres_Exp_domaines_Exp,-1
btp_Exp,-1
dernières_Exp,0
travailler_Exp_ensemble_Exp,-1
partage_Exp_équitable_Exp,-1
voyez_Exp_bien_Exp,-1
situation_Exp_actuelle_Exp,-1
a_Exp_affirmé_Exp,0
juste_Exp_titre_Exp,-1
cohésion_Exp,-1
ouvrir_Exp,0
aller_Exp_vers_Exp,-1
sorties_Exp,-1
mer_Exp,-1
longues_Exp,-1
lointaines_Exp,-1
productives_Exp,-1
quelques_Exp_années_Exp,-1
soles_Exp,-1
divisée_Exp,-1
arrivé_Exp,-1
équipage_Exp,-1
ramène_Exp,-1
kilos_Exp,-1
enfermé_Exp,-1
partenaires_Exp_sociaux_Exp,-1
salle_Exp,-1
méprenez_Exp,-1
motion_Exp,-1
arc_Exp,-1
gauche_Exp,190
assez_Exp_loin_Exp,191
groupe_Exp_républicains_Exp,0
semblez_Exp_croire_Exp,-1
relancer_Exp_activité_Exp,-1
suffirait_Exp,-1
lever_Exp_blocages_Exp,-1
administratifs_Exp,-1
trop_Exp_lourdes_Exp,-1
libérale_Exp,-1
opérer_Exp,0
partageons_Exp,103
allons_Exp_voter_Exp,-1
hasardeuse_Exp,-1
mme_Exp_louwagie_Exp,-1
abandonnée_Exp,-1
intéressée_Exp,-1
tout_Exp_simplement_Exp,0
rejeter_Exp_texte_Exp,-1
prononcer_Exp,-1
connaître_Exp_précisément_Exp,-1
mesures_Exp_annoncées_Exp,-1
solidarités_Exp_santé_Exp,-1
mois_Exp_novembre_Exp,-1
permettez_Exp_commencer_Exp,-1
citation_Exp,-1
là_Exp_dedans_Exp,-1
paternalisme_Exp,-1
patronal_Exp,-1
exercer_Exp,-1
créées_Exp,-1
dirigées_Exp,-1
patrons_Exp,-1
constitué_Exp,-1
armes_Exp,-1
essentielles_Exp,-1
pénétration_Exp,-1
clergé_Exp,-1
milieux_Exp,-1
ouvriers_Exp,-1
comprendrez_Exp,-1
réactions_Exp,-1
très_Exp_fortes_Exp,-1
velléités_Exp,-1
pareil_Exp,-1
démocratique_Exp,0
laïc_Exp,-1
classe_Exp_ouvrière_Exp,-1
toutes_Exp_forces_Exp,-1
nombre_Exp_significatif_Exp,-1
issu_Exp,-1
louable_Exp,-1
vôtres_Exp,-1
revendications_Exp,-1
corporatistes_Exp,-1
sans_Exp_attendre_Exp,-1
encouragé_Exp,-1
décalé_Exp,-1
consulter_Exp,-1
banquier_Exp,-1
assureur_Exp,-1
compléter_Exp,0
si_Exp_veut_Exp,0
subir_Exp_décote_Exp,-1
abaissé_Exp_plafond_Exp,-1
richesse_Exp,90
parte_Exp,-1
systèmes_Exp_capitalisation_Exp,-1
statut_Exp,0
attaquez_Exp,-1
demeure_Exp,0
spécificités_Exp_métier_Exp,-1
privilégiés_Exp,-1
envoyer_Exp,-1
opérateurs_Exp_privés_Exp,-1
macronistes_Exp,-1
encombrer_Exp,-1
statut_Exp_protecteur_Exp,-1
investir_Exp,0
réjouir_Exp,-1
assureurs_Exp_banques_Exp,-1
fonds_Exp_pension_Exp,-1
interview_Exp,-1
abordant_Exp,-1
précédée_Exp,-1
matinale_Exp,-1
page_Exp,-1
cours_Exp_laquelle_Exp,-1
banque_Exp,-1
compléments_Exp,-1
limpide_Exp,-1
citiez_Exp,-1
modèle_Exp_allemand_Exp,-1
repris_Exp,-1
gouvernement_Exp_engage_Exp,-1
soutenez_Exp,-1
fixons_Exp_objectif_Exp,-1
prenons_Exp_risque_Exp,-1
souhaiterais_Exp,0
quelques_Exp_précisions_Exp,-1
engagements_Exp,171
intéressante_Exp,-1
délivrance_Exp,-1
dont_Exp_parlons_Exp,-1
véritable_Exp_casse_Exp,-1
tête_Exp,-1
demandées_Exp,-1
bénéficiaires_Exp_potentiels_Exp,-1
informés_Exp,-1
procédures_Exp,0
trop_Exp_complexes_Exp,-1
arrive_Exp,-1
cette_Exp_législature_Exp,94
entraîne_Exp_baisse_Exp,-1
prestations_Exp,-1
votera_Exp_évidemment_Exp,-1
délitement_Exp,-1
scrutés_Exp,-1
beaucoup_Exp_espoir_Exp,-1
consommation_Exp_courante_Exp,-1
renforcent_Exp,-1
marché_Exp_intérieur_Exp,-1
bénéficiaires_Exp,-1
virtuelle_Exp,-1
spéculative_Exp,-1
adaptations_Exp,-1
promises_Exp,-1
insuffisantes_Exp,-1
retraités_Exp,61
annulation_Exp_augmentation_Exp,-1
frappée_Exp,-1
tardé_Exp,-1
médiane_Exp,-1
inférieure_Exp,-1
comprends_Exp_bien_Exp,0
sang_Exp,-1
volonté_Exp_lutter_Exp,-1
contre_Exp_fraude_Exp,-1
géométrie_Exp_variable_Exp,-1
fraude_Exp_fiscale_Exp,192
déploie_Exp,-1
volontarisme_Exp,-1
quel_Exp,0
suppression_Exp_contrats_Exp,-1
prétendu_Exp_coût_Exp,-1
exorbitant_Exp,-1
irrecevable_Exp,193
coût_Exp_annuel_Exp,-1
emploi_Exp_aidé_Exp,-1
estimé_Exp,-1
inspection_Exp_générale_Exp,-1
préférez_Exp,-1
exonération_Exp_cotisations_Exp,-1
patronales_Exp,-1
niveau_Exp_smic_Exp,0
deux_Exp_fois_Exp,115
chère_Exp,-1
purement_Exp,-1
inconséquent_Exp,-1
regard_Exp,0
formulé_Exp_proposition_Exp,-1
enthousiasmante_Exp,-1
centrale_Exp,-1
moteur_Exp,-1
espoirs_Exp,-1
estimaient_Exp,-1
dureté_Exp,-1
bascule_Exp_cotisations_Exp,-1
sociales_Exp_salariales_Exp,-1
rapporterait_Exp,-1
fumeux_Exp,-1
treizième_Exp_mois_Exp,-1
devrions_Exp_pouvoir_Exp,-1
tant_Exp_législateurs_Exp,-1
exiger_Exp_transparence_Exp,-1
votent_Exp_contre_Exp,-1
opacité_Exp,-1
résumer_Exp,-1
accessible_Exp,-1
donnant_Exp_priorité_Exp,-1
prévention_Exp,0
taux_Exp_pauvreté_Exp,105
système_Exp_éducatif_Exp,-1
alimentation_Exp_qualité_Exp,-1
influent_Exp,-1
système_Exp_soins_Exp,0
mesdames_Exp_messieurs_Exp,0
rapporteurs_Exp_chers_Exp,-1
pacte_Exp,-1
allons_Exp_examiner_Exp,-1
hauteur_Exp_ambitions_Exp,-1
affiche_Exp,-1
adapter_Exp,0
enjeux_Exp_xxi_Exp,-1
contenterions_Exp,-1
renverser_Exp_logique_Exp,-1
créer_Exp_nouveaux_Exp,-1
mieux_Exp_protégés_Exp,-1
louez_Exp,-1
reprenons_Exp,-1
résument_Exp,-1
faible_Exp,165
riche_Exp_pauvre_Exp,-1
maître_Exp,-1
serviteur_Exp,-1
liberté_Exp_opprime_Exp,194
loi_Exp_affranchit_Exp,194
monsieur_Exp_premier_Exp,-1
industrie_Exp_numérique_Exp,-1
pérennité_Exp,-1
aciérie_Exp_saint_Exp,195
saulve_Exp,195
interrogé_Exp_sujet_Exp,-1
deux_Exp_oreilles_Exp,-1
réindustrialisation_Exp,-1
séparer_Exp,-1
développés_Exp,-1
industrie_Exp,0
nationaliser_Exp,-1
épilogue_Exp,-1
pourront_Exp,0
offensive_Exp,-1
entamée_Exp,-1
notoire_Exp,-1
respect_Exp,114
passons_Exp,-1
vies_Exp,-1
formuler_Exp_propositions_Exp,-1
bande_Exp,-1
rejetez_Exp,-1
bloc_Exp,-1
système_Exp_retraite_Exp,0
réalisera_Exp,-1
partiront_Exp_retraite_Exp,-1
pouvoir_Exp_bénéficier_Exp,-1
taux_Exp_plein_Exp,-1
incombera_Exp,-1
payer_Exp_prix_Exp,-1
si_Exp_compare_Exp,-1
voulez_Exp_instaurer_Exp,-1
comparable_Exp,-1
a_Exp_diminué_Exp,-1
améliorez_Exp,-1
